"ID_Partner","ID_G","lfd_Nr_G","Partner"
3968,2000799,10107,"Mähren,Gft., "
3969,2000800,10109,"Mähren,Gft., "
3970,2000800,10110,"Mähren,Gft., "
3971,2000801,10112,"Mähren,Gft., "
3972,2000801,10113,"Mähren,Gft., "
3973,2000803,10118,"Mähren,Gft., "
3974,2000803,10117,"Mähren,Gft., "
3975,2000831,10170,"Regensburg,Bm./RSt, "
3976,2000845,10192,"Köln,Kftm., Braunschweig-Lüneburg, Kftm, "
3977,2000845,10193,"Braunschweig-Lüneburg, Kftm, "
3978,2000845,10191,"Köln,Kftm., "
3979,2000851,10203,"Mähren,Gft., "
3980,2000851,10202,"Mähren,Gft., "
3981,2000875,10255,"Pommern, "
3982,2000875,10254,"Pommern, "
3983,2000880,10268,"Braunschweig-Lüneburg, Kftm, "
3984,2000880,10270,"Braunschweig-Lüneburg, Kftm, "
3985,2000901,10301,"Braunschweig-Lüneburg, Kftm, "
3986,2000901,10298,"Braunschweig-Lüneburg, Kftm, "
3987,2000901,10300,"Braunschweig-Lüneburg, Kftm, "
3988,2000910,10320,"Braunschweig-Lüneburg, Kftm, "
3989,2000910,10322,"Braunschweig-Lüneburg, Kftm, "
3990,2000912,10325,"Mähren,Gft., "
3991,2000912,10326,"Mähren,Gft., "
3992,2000915,10330,"Mähren,Gft., "
3993,2000918,10337,"Mähren,Gft., "
3994,2000922,10347,"Böhmen, Kgr, "
3995,2000922,10348,"Böhmen, Kgr, "
3996,2000944,10393,"Braunschweig-Lüneburg, Kftm, "
3997,2000944,10395,"Braunschweig-Lüneburg, Kftm, "
3998,2000960,10426,"Braunschweig-Lüneburg, Kftm, "
3999,2000960,10429,"Braunschweig-Lüneburg, Kftm, "
4000,2000960,10427,"Braunschweig-Lüneburg, Kftm, "
4001,2000977,10459,"Sachsen,Kftm., "
4002,2001002,10494,"Mähren,Gft., "
4003,2001002,10493,"Mähren,Gft., "
4004,2001030,10549,"Pommern, "
4005,2001034,10558,"Braunschweig-Lüneburg, Kftm, "
4006,2001034,10560,"Braunschweig-Lüneburg, Kftm, "
4007,2001044,10583,"Braunschweig-Lüneburg, Kftm, "
4008,2001044,10585,"Braunschweig-Lüneburg, Kftm, "
4009,2001047,10589,"Braunschweig-Lüneburg, Kftm, "
4010,2001047,10591,"Braunschweig-Lüneburg, Kftm, "
4011,2001062,10622,"Hessen-Kassel,Gft., "
4012,2001062,10621,"Fulda,Bm., "
4013,2001062,10620,"Fulda,Bm., Hessen-Kassel,Gft., "
4014,2001087,10659,"Böhmen, Kgr, "
4015,2001087,10660,"Böhmen, Kgr, "
4016,2001093,10673,"Sachsen,Kftm., "
4017,2001106,10699,"Braunschweig-Lüneburg, Kftm, "
4018,2001126,10738,"Sachsen,Kftm., "
4019,2001126,10737,"Sachsen,Kftm., "
4020,2001142,10763,"Braunschweig-Lüneburg, Kftm, "
4021,2001142,54497,"Mainz,Kftm., "
4022,2001146,10770,"Braunschweig-Lüneburg, Kftm, "
4023,2001146,10772,"Braunschweig-Lüneburg, Kftm, "
4024,2001156,10791,"Sachsen,Kftm., "
4025,2001164,10809,"Böhmen, Kgr, "
4026,2001164,10810,"Böhmen, Kgr, "
4027,2001193,10859,"Braunschweig-Lüneburg, Kftm, "
4028,2001218,10916,"Braunschweig-Lüneburg, Kftm, "
4029,2001218,10917,"Braunschweig-Lüneburg, Kftm, "
4030,2001222,10925,"Hessen-Kassel,Gft., "
4031,2001251,10973,"Böhmen, Kgr, "
4032,2001251,10974,"Böhmen, Kgr, "
4033,2001257,10988,"Böhmen, Kgr, "
4034,2001257,10989,"Böhmen, Kgr, "
4035,2001262,10998,"Sachsen,Kftm., "
4036,2001262,10999,"Sachsen,Kftm., "
4037,2001273,11025,"Pommern, "
4038,2001273,11024,"Pommern, "
4039,2001299,11070,"Braunschweig-Lüneburg, Kftm, Hessen-Kassel,Gft., "
4040,2001299,11071,"Braunschweig-Lüneburg, Kftm, "
4041,2001299,11069,"Hessen-Kassel,Gft., "
4042,2001302,11075,"Köln,Kftm., Braunschweig-Lüneburg, Kftm, "
4043,2001302,11078,"Braunschweig-Lüneburg, Kftm, "
4044,2001302,11077,"Köln,Kftm., Braunschweig-Lüneburg, Kftm, "
4045,2001302,11076,"Köln,Kftm., "
4046,2001304,11081,"Braunschweig-Lüneburg, Kftm, "
4047,2001304,11083,"Braunschweig-Lüneburg, Kftm, "
4048,2001307,11089,"Sachsen,Kftm., "
4049,2001316,11103,"Pommern, "
4050,2001316,11101,"Pommern, "
4051,2001316,11100,"Pommern, "
4052,2001345,11154,"Böhmen, Kgr, "
4053,2001345,11155,"Böhmen, Kgr, "
4054,2001347,11159,"Hessen-Kassel,Gft., "
4055,2001352,11172,"Sachsen,Kftm., "
4056,2001352,11173,"Sachsen,Kftm., "
4057,2001395,11269,"Hessen-Kassel,Gft., "
4058,2001400,11280,"Pommern, "
4059,2001400,11281,"Pommern, "
4060,2001401,11283,"Braunschweig-Lüneburg, Kftm, "
4061,2001401,11285,"Braunschweig-Lüneburg, Kftm, "
4062,2001417,11306,"Braunschweig-Lüneburg, Kftm, Pfalz, Gft., "
4063,2001417,11309,"Braunschweig-Lüneburg, Kftm, Pfalz, Gft., "
4064,2001417,11307,"Braunschweig-Lüneburg, Kftm, "
4065,2001417,11308,"Pfalz, Gft., "
4066,2001420,11316,"Braunschweig-Lüneburg, Kftm, Pfalz, Gft., "
4067,2001420,11319,"Braunschweig-Lüneburg, Kftm, Pfalz, Gft., "
4068,2001420,11317,"Braunschweig-Lüneburg, Kftm, "
4069,2001420,11318,"Pfalz, Gft., "
4070,2001432,11337,"Böhmen, Kgr, "
4071,2001432,11338,"Böhmen, Kgr, "
4072,2001442,11359,"Schlesien,Hzm., "
4073,2001444,11364,"Braunschweig-Lüneburg, Kftm, "
4074,2001444,11366,"Braunschweig-Lüneburg, Kftm, "
4075,2001455,11383,"Köln,Kftm., Braunschweig-Lüneburg, Kftm, "
4076,2001455,11385,"Braunschweig-Lüneburg, Kftm, "
4077,2001455,11384,"Köln,Kftm., "
4078,2001475,11419,"Hessen-Kassel,Gft., "
4079,2001527,11503,"Böhmen, Kgr, "
4080,2001527,11504,"Böhmen, Kgr, "
4081,2001544,11541,"Braunschweig-Lüneburg, Kftm, "
4082,2001544,11543,"Braunschweig-Lüneburg, Kftm, "
4083,2001555,11563,"Braunschweig-Lüneburg, Kftm, "
4084,2001555,11562,"Braunschweig-Lüneburg, Kftm, "
4085,2001558,11567,"Köln,Kftm., "
4086,2001575,11605,"Hessen-Kassel,Gft., "
4087,2001585,11627,"Mecklenburg,Hzm., "
4088,2001589,11636,"Mähren,Gft., "
4089,2001605,11665,"Hessen-Darmstadt,Gft., Hessen-Kassel,Gft., "
4090,2001605,11667,"Hessen-Kassel,Gft., "
4091,2001605,11666,"Hessen-Darmstadt,Gft., "
4092,2001608,11674,"Hessen-Kassel,Gft., "
4093,2001610,11678,"Braunschweig-Lüneburg, Kftm, Hessen-Kassel,Gft., "
4094,2001610,11680,"Braunschweig-Lüneburg, Kftm, "
4095,2001610,11679,"Hessen-Kassel,Gft., "
4096,2001614,11685,"Hessen-Kassel,Gft., "
4097,2001615,11687,"Braunschweig-Lüneburg, Kftm, Hessen-Kassel,Gft., Hessen-Kassel,Gft., "
4098,2001615,11688,"Braunschweig-Lüneburg, Kftm, "
4099,2001615,11690,"Braunschweig-Lüneburg, Kftm, Hessen-Kassel,Gft., "
4101,2001615,11689,"Hessen-Kassel,Gft., Hessen-Kassel,Gft., "
4102,2001619,11697,"Böhmen, Kgr, "
4103,2001620,11699,"Böhmen, Kgr, "
4104,2001620,11700,"Böhmen, Kgr, "
4105,2001623,11708,"Böhmen, Kgr, "
4106,2001623,11707,"Böhmen, Kgr, "
4107,2001649,11770,"Braunschweig-Lüneburg, Kftm, "
4108,2001649,11771,"Braunschweig-Lüneburg, Kftm, "
4109,2001661,11797,"Köln,Kftm., Braunschweig-Lüneburg, Kftm, "
4110,2001661,11799,"Braunschweig-Lüneburg, Kftm, "
4111,2001661,11798,"Köln,Kftm., "
4112,2001668,11812,"Pommern, "
4113,2001668,11813,"Pommern, "
4114,2001683,11846,"Braunschweig-Lüneburg, Kftm, "
4115,2001697,11870,"Schlesien,Hzm., "
4116,2001697,11871,"Schlesien,Hzm., "
4117,2001725,11923,"Pommern, "
4118,2001725,11924,"Pommern, "
4119,2001739,11951,"Sachsen,Kftm., "
4120,2001739,11949,"Sachsen,Kftm., "
4121,2001740,11952,"Braunschweig-Lüneburg, Kftm, "
4122,2001744,11962,"Braunschweig-Lüneburg, Kftm, "
4123,2001744,11964,"Braunschweig-Lüneburg, Kftm, "
4124,2001750,11977,"Braunschweig-Lüneburg, Kftm, "
4125,2001750,11979,"Braunschweig-Lüneburg, Kftm, "
4126,2001755,11989,"Braunschweig-Lüneburg, Kftm, "
4127,2001755,11991,"Braunschweig-Lüneburg, Kftm, "
4128,2001798,12064,"Braunschweig-Lüneburg, Kftm, "
4129,2001798,12062,"Braunschweig-Lüneburg, Kftm, "
4130,2001801,12071,"Braunschweig-Lüneburg, Kftm, Hessen-Kassel,Gft., "
4131,2001801,12072,"Braunschweig-Lüneburg, Kftm, "
4132,2001801,12073,"Hessen-Kassel,Gft., "
4133,2001813,12096,"Mecklenburg,Hzm., "
4134,2001813,12097,"Mecklenburg,Hzm., "
4135,2001826,12129,"Braunschweig-Lüneburg, Kftm, "
4136,2001869,12255,"Sachsen,Kftm., "
4137,2001869,12256,"Sachsen,Kftm., "
4138,2001880,12281,"Braunschweig-Lüneburg, Kftm, Braunschweig-Lüneburg, Kftm, "
4139,2001880,12283,"Braunschweig-Lüneburg, Kftm, "
4140,2001880,12282,"Braunschweig-Lüneburg, Kftm, "
4141,2001895,12316,"Braunschweig-Lüneburg, Kftm, "
4142,2001895,12318,"Braunschweig-Lüneburg, Kftm, "
4143,2001896,12320,"Braunschweig-Lüneburg, Kftm, "
4144,2001896,12319,"Braunschweig-Lüneburg, Kftm, "
4145,2001905,12336,"Pfalz, Gft., "
4146,2001905,12338,"Pfalz, Gft., "
4147,2001911,12350,"Schlesien,Hzm., "
4148,2001914,12357,"Braunschweig-Lüneburg, Kftm, "
4149,2001914,12359,"Braunschweig-Lüneburg, Kftm, "
4150,2001916,12364,"Braunschweig-Lüneburg, Kftm, "
4151,2001916,12365,"Braunschweig-Lüneburg, Kftm, "
4152,2001963,12477,"Sachsen,Kftm., "
4153,2001963,12478,"Sachsen,Kftm., "
4154,2001971,12502,"Bremen, Hzm, "
4155,2001971,12503,"Bremen, Hzm, "
4156,2001996,12567,"Braunschweig-Lüneburg, Kftm, "
4157,2001996,12569,"Braunschweig-Lüneburg, Kftm, "
4158,2002027,12646,"Sachsen,Kftm., "
4159,2002027,12647,"Sachsen,Kftm., "
4160,2002035,12672,"Sachsen,Kftm., "
4161,2002035,12673,"Sachsen,Kftm., "
4162,2002043,12707,"Braunschweig-Lüneburg, Kftm, "
4163,2002043,12708,"Braunschweig-Lüneburg, Kftm, "
4164,2002056,12735,"Braunschweig-Lüneburg, Kftm, "
4165,2002056,12736,"Braunschweig-Lüneburg, Kftm, "
4166,2002078,12790,"Braunschweig-Lüneburg, Kftm, "
4167,2002106,12869,"Köln,Kftm., Braunschweig-Lüneburg, Kftm, "
4168,2002106,12871,"Braunschweig-Lüneburg, Kftm, "
4169,2002106,12870,"Köln,Kftm., "
4170,2002117,12894,"Braunschweig-Lüneburg, Kftm, Braunschweig-Lüneburg, Kftm, "
4171,2002117,12895,"Braunschweig-Lüneburg, Kftm, "
4172,2002117,12896,"Braunschweig-Lüneburg, Kftm, "
4173,2002173,13000,"Sachsen,Kftm., "
4174,2002173,13001,"Sachsen,Kftm., "
4175,2002210,13081,"Sachsen,Kftm., "
4176,2002216,13097,"Braunschweig-Lüneburg, Kftm, Braunschweig-Lüneburg, Kftm, "
4177,2002216,13098,"Braunschweig-Lüneburg, Kftm, "
4178,2002216,13099,"Braunschweig-Lüneburg, Kftm, "
4179,2002261,13168,"Sachsen,Kftm., "
4180,2002261,13169,"Sachsen,Kftm., "
4181,2002265,13180,"Sachsen,Kftm., "
4182,2002265,13178,"Sachsen,Kftm., "
4183,2002265,13179,"Sachsen,Kftm., "
4184,2002267,13184,"Sachsen,Kftm., "
4185,2002267,13185,"Sachsen,Kftm., "
4186,2002271,13194,"Sachsen,Kftm., "
4187,2002271,13195,"Sachsen,Kftm., "
4188,2002296,13260,"Braunschweig-Lüneburg, Kftm, "
4189,2002335,13333,"Sachsen,Kftm., "
4190,2002335,13334,"Sachsen,Kftm., "
4191,2002357,13380,"Sachsen,Kftm., "
4192,2002362,13391,"Braunschweig-Lüneburg, Kftm, "
4193,2002362,13393,"Braunschweig-Lüneburg, Kftm, "
4194,2002400,13454,"Sachsen,Kftm., "
4195,2002400,13455,"Sachsen,Kftm., "
4196,2002405,13466,"Schlesien,Hzm., "
4197,2002405,13467,"Schlesien,Hzm., "
4198,2002407,13471,"Sachsen,Kftm., "
4199,2002407,13472,"Sachsen,Kftm., "
4200,2002409,13476,"Sachsen,Kftm., "
4201,2002409,13477,"Sachsen,Kftm., "
4202,2002411,13481,"Sachsen,Kftm., "
4203,2002411,13482,"Sachsen,Kftm., "
4204,2002429,13520,"Sachsen,Kftm., "
4205,2002429,13519,"Sachsen,Kftm., "
4206,2002444,13549,"Pommern, "
4207,2002444,13548,"Pommern, "
4208,2002480,13601,"Sachsen,Kftm., "
4209,2002480,13602,"Sachsen,Kftm., "
4210,2002495,13640,"Braunschweig-Lüneburg, Kftm, "
4211,2002495,13638,"Braunschweig-Lüneburg, Kftm, "
4212,2002503,13661,"Pommern, "
4213,2002503,13660,"Pommern, "
4214,2002519,13703,"Sachsen,Kftm., "
4215,2002519,13704,"Sachsen,Kftm., "
4216,2002562,13788,"Sachsen,Kftm., "
4217,2002562,13789,"Sachsen,Kftm., "
4218,2002583,13837,"Pommern, "
4219,2002583,13838,"Pommern, "
4220,2002595,13858,"Pommern, "
4221,2002595,13859,"Pommern, "
4222,2002600,13869,"Bayern, Kftm, "
4223,2002600,13870,"Tirol,Gft., "
4224,2002603,13873,"Braunschweig-Lüneburg, Kftm, "
4225,2002603,13875,"Braunschweig-Lüneburg, Kftm, "
4226,2002605,13880,"Reussen,Gft., Sachsen-Gotha,Ftm., "
4227,2002605,13877,"Reussen,Gft., Sachsen-Gotha,Ftm., "
4228,2002605,13879,"Sachsen-Gotha,Ftm., "
4229,2002605,13878,"Reussen,Gft., "
4230,2002618,13900,"Sachsen,Kftm., "
4231,2002618,13899,"Sachsen,Kftm., "
4232,2002624,13913,"Sachsen,Kftm., "
4233,2002625,13916,"Schlesien,Hzm., "
4234,2002625,13915,"Sachsen,Kftm., Schlesien,Hzm., "
4235,2002625,13917,"Sachsen,Kftm., "
4236,2002648,13953,"Sachsen,Kftm., "
4237,2002648,13954,"Sachsen,Kftm., "
4238,2002681,14029,"Braunschweig-Lüneburg, Kftm, "
4239,2002699,14057,"Pommern, "
4240,2002699,14056,"Pommern, "
4241,2002733,14125,"Braunschweig-Lüneburg, Kftm, "
4242,2002733,14124,"Braunschweig-Lüneburg, Kftm, "
4243,2002733,14122,"Braunschweig-Lüneburg, Kftm, "
4244,2002744,14150,"Braunschweig-Lüneburg, Kftm, "
4245,2002747,14158,"Sachsen,Kftm., "
4246,2002747,14157,"Sachsen,Kftm., "
4247,2002757,14182,"Braunschweig-Lüneburg, Kftm, Braunschweig-Lüneburg, Kftm, Hessen-Kassel,Gft., "
4248,2002757,14181,"Braunschweig-Lüneburg, Kftm, Braunschweig-Lüneburg, Kftm, "
4249,2002757,14183,"Braunschweig-Lüneburg, Kftm, "
4250,2002757,14184,"Braunschweig-Lüneburg, Kftm, "
4253,2002763,14198,"Sachsen,Kftm., "
4254,2002766,14205,"Sachsen,Kftm., "
4255,2002766,14204,"Sachsen,Kftm., "
4256,2002779,14229,"Sachsen,Kftm., "
4257,2002779,14228,"Sachsen,Kftm., "
4258,2002798,14253,"Sachsen,Kftm., "
4259,2002798,14254,"Sachsen,Kftm., "
4260,2002831,14319,"Braunschweig-Lüneburg, Kftm, "
4261,2002835,14330,"Braunschweig-Lüneburg, Kftm, Braunschweig-Lüneburg, Kftm, "
4262,2002835,14331,"Braunschweig-Lüneburg, Kftm, "
4263,2002835,14332,"Braunschweig-Lüneburg, Kftm, "
4264,2002857,14382,"Sachsen,Kftm., "
4265,2002857,14381,"Sachsen,Kftm., "
4266,2002909,14469,"Sachsen,Kftm., "
4267,2002909,14470,"Sachsen,Kftm., "
4268,2002925,14504,"Sachsen,Kftm., "
4269,2002925,14505,"Sachsen,Kftm., "
4270,2002931,14520,"Braunschweig-Lüneburg, Kftm, Braunschweig-Lüneburg, Kftm, "
4271,2002931,14517,"Braunschweig-Lüneburg, Kftm, Braunschweig-Lüneburg, Kftm, "
4272,2002931,14518,"Braunschweig-Lüneburg, Kftm, "
4273,2002931,14519,"Braunschweig-Lüneburg, Kftm, "
4274,2002934,14525,"Braunschweig-Lüneburg, Kftm, "
4275,2002937,14532,"Braunschweig-Lüneburg, Kftm, "
4276,2002978,14613,"Sachsen,Kftm., "
4277,2002978,14614,"Sachsen,Kftm., "
4278,2003016,14694,"Lippe,Gft., Braunschweig-Lüneburg, Kftm, "
4279,2003016,14695,"Braunschweig-Lüneburg, Kftm, "
4280,2003016,14693,"Lippe,Gft., "
4281,2003023,14715,"Köln,Kftm., Braunschweig-Lüneburg, Kftm, "
4282,2003023,14716,"Braunschweig-Lüneburg, Kftm, "
4283,2003023,14714,"Köln,Kftm., "
4284,2003074,14811,"Sachsen,Kftm., "
4285,2003074,14812,"Sachsen,Kftm., "
4286,2003078,14821,"Sachsen,Kftm., "
4287,2003078,14822,"Sachsen,Kftm., "
4288,2003085,14839,"Sachsen,Kftm., "
4289,2003087,14844,"Braunschweig-Lüneburg, Kftm, "
4290,2003087,14846,"Braunschweig-Lüneburg, Kftm, "
4291,2003110,14899,"Braunschweig-Lüneburg, Kftm, "
4292,2003132,14932,"Sachsen,Kftm., "
4293,2003144,14957,"Braunschweig-Lüneburg, Kftm, "
4294,2003144,14959,"Braunschweig-Lüneburg, Kftm, "
4295,2003159,14991,"Braunschweig-Lüneburg, Kftm, Braunschweig-Lüneburg, Kftm, "
4296,2003159,14992,"Braunschweig-Lüneburg, Kftm, "
4297,2003159,14993,"Braunschweig-Lüneburg, Kftm, "
4298,2003163,15000,"Braunschweig-Lüneburg, Kftm, Hessen-Kassel,Gft., "
4299,2003163,15002,"Braunschweig-Lüneburg, Kftm, "
4300,2003163,15001,"Hessen-Kassel,Gft., "
4301,2003167,15009,"Köln,Kftm., Braunschweig-Lüneburg, Kftm, "
4302,2003167,15011,"Braunschweig-Lüneburg, Kftm, "
4303,2003167,15010,"Köln,Kftm., "
4304,2003169,15015,"Köln,Kftm., Braunschweig-Lüneburg, Kftm, "
4305,2003169,15017,"Braunschweig-Lüneburg, Kftm, "
4306,2003169,15016,"Köln,Kftm., "
4307,2003188,15054,"Sachsen,Kftm., "
4308,2003188,15055,"Sachsen,Kftm., "
4309,2003190,15058,"Braunschweig-Lüneburg, Kftm, Braunschweig-Lüneburg, Kftm, "
4310,2003190,15059,"Braunschweig-Lüneburg, Kftm, "
4311,2003190,15060,"Braunschweig-Lüneburg, Kftm, "
4312,2003227,15124,"Frankfurt,RSt, "
4313,2003227,15123,"Frankfurt,RSt, "
4314,2003230,15132,"Pommern, "
4315,2003230,15131,"Pommern, "
4316,2003231,15135,"Pommern, "
4317,2003231,15134,"Pommern, "
4318,2003236,15147,"Hamburg,RSt, "
4319,2003238,15150,"Köln,Kftm., Braunschweig-Lüneburg, Kftm, "
4320,2003238,15152,"Braunschweig-Lüneburg, Kftm, "
4321,2003238,15151,"Köln,Kftm., "
4322,2003246,15172,"Schlesien,Hzm., "
4323,2003246,15171,"Schlesien,Hzm., "
4324,2003248,15177,"Schlesien,Hzm., "
4325,2003248,15178,"Schlesien,Hzm., "
4326,2003258,15194,"Braunschweig-Lüneburg, Kftm, Hessen-Kassel,Gft., "
4327,2003258,15197,"Braunschweig-Lüneburg, Kftm, Hessen-Kassel,Gft., "
4328,2003258,15196,"Braunschweig-Lüneburg, Kftm, "
4329,2003258,15195,"Hessen-Kassel,Gft., "
4330,2003276,15224,"Sachsen,Kftm., "
4331,2003276,15226,"Sachsen,Kftm., "
4332,2003285,15246,"Sachsen,Kftm., "
4333,2003285,15247,"Sachsen,Kftm., "
4334,2003304,15292,"Sachsen,Kftm., "
4335,2003304,15293,"Sachsen,Kftm., "
4336,2003315,15319,"Braunschweig-Lüneburg, Kftm, Hessen-Kassel,Gft., "
4337,2003315,15321,"Braunschweig-Lüneburg, Kftm, "
4338,2003315,15320,"Hessen-Kassel,Gft., "
4339,2003328,15340,"Braunschweig-Lüneburg, Kftm, Hessen-Kassel,Gft., "
4340,2003328,15342,"Braunschweig-Lüneburg, Kftm, "
4341,2003328,15341,"Hessen-Kassel,Gft., "
4342,2003330,15346,"Mecklenburg,Hzm., "
4343,2003333,15353,"Sachsen,Kftm., Sachsen,Kftm., "
4344,2003333,15354,"Sachsen,Kftm., "
4345,2003333,15355,"Sachsen,Kftm., "
4346,2003336,15361,"Sachsen,Kftm., "
4347,2003336,15360,"Sachsen,Kftm., "
4348,2003339,15369,"Sachsen,Kftm., "
4349,2003339,15370,"Sachsen,Kftm., "
4350,2003342,15377,"Sachsen,Kftm., "
4351,2003342,15376,"Sachsen,Kftm., "
4352,2003379,15421,"Braunschweig-Lüneburg, Kftm, Hessen-Kassel,Gft., Hessen-Kassel,Gft., "
4353,2003379,15424,"Braunschweig-Lüneburg, Kftm, "
4354,2003379,15423,"Braunschweig-Lüneburg, Kftm, "
4357,2003379,15422,"Hessen-Kassel,Gft., Hessen-Kassel,Gft., "
4358,2003385,15436,"Sachsen,Kftm., "
4359,2003385,15437,"Sachsen,Kftm., "
4360,2003401,15469,"Pommern, "
4361,2003401,15470,"Pommern, "
4362,2003420,15509,"Pommern, "
4363,2003427,15524,"Hessen-Kassel,Gft., "
4364,2003443,15548,"Braunschweig-Lüneburg, Kftm, Hessen-Kassel,Gft., "
4365,2003443,15550,"Braunschweig-Lüneburg, Kftm, "
4366,2003443,15549,"Hessen-Kassel,Gft., "
4367,2003470,15591,"Sachsen,Kftm., "
4368,2003470,15592,"Sachsen,Kftm., "
4369,2003477,15609,"Hessen-Kassel,Gft., "
4370,2003477,15611,"Hessen-Kassel,Gft., "
4371,2003477,15608,"Hessen-Kassel,Gft., "
4372,2003489,15642,"Sachsen,Kftm., "
4373,2003489,15641,"Sachsen,Kftm., "
4374,2003505,15680,"K, "
4375,2003505,15681,"K, "
4376,2003535,15727,"Sachsen,Kftm., "
4377,2003535,15728,"Sachsen,Kftm., "
4378,2003537,15733,"Sachsen,Kftm., "
4379,2003537,15732,"Sachsen,Kftm., "
4380,2003561,15780,"Sachsen,Kftm., "
4381,2003561,15781,"Sachsen,Kftm., "
4382,2003576,15818,"Sachsen,Kftm., "
4383,2003576,15817,"Sachsen,Kftm., "
4384,2003619,15899,"Braunschweig-Lüneburg, Kftm, "
4385,2003619,15898,"Rittberg,Gft., "
4386,2003645,15945,"Sachsen,Kftm., "
4387,2003645,15944,"Sachsen,Kftm., "
4388,2003657,15971,"Braunschweig-Lüneburg, Kftm, "
4389,2003657,15973,"Braunschweig-Lüneburg, Kftm, "
4390,2003662,15982,"Pommern, "
4391,2003662,15981,"Pommern, "
4392,2003668,15995,"Württemberg,Hzm., "
4393,2003706,16047,"Sachsen,Kftm., "
4394,2003706,16048,"Sachsen,Kftm., "
4395,2003714,16065,"Sachsen,Kftm., "
4396,2003716,16070,"Schlesien,Hzm., "
4397,2003716,16071,"Schlesien,Hzm., "
4398,2003720,16079,"Braunschweig-Lüneburg, Kftm, Braunschweig-Lüneburg, Kftm, "
4399,2003720,16080,"Braunschweig-Lüneburg, Kftm, "
4400,2003720,16081,"Braunschweig-Lüneburg, Kftm, "
4401,2003729,16102,"Pommern, "
4402,2003729,16101,"Pommern, "
4403,2003753,16159,"Pommern, "
4404,2003753,16158,"Pommern, "
4405,2003781,16208,"Sachsen,Kftm., "
4406,2003798,16244,"Sachsen,Kftm., "
4407,2003798,16243,"Sachsen,Kftm., "
4408,2003800,16250,"Braunschweig-Lüneburg, Kftm, "
4409,2003807,16265,"Köln,Kftm., Braunschweig-Lüneburg, Kftm, "
4410,2003807,16267,"Braunschweig-Lüneburg, Kftm, "
4411,2003807,16266,"Köln,Kftm., "
4412,2003815,16280,"Lüttich,Bm., "
4413,2003819,16288,"Braunschweig-Lüneburg, Kftm, "
4414,2003819,16287,"Köln,Kftm., "
4415,2003839,16316,"Köln,Kftm., Braunschweig-Lüneburg, Kftm, "
4416,2003839,16318,"Braunschweig-Lüneburg, Kftm, "
4417,2003839,16317,"Köln,Kftm., "
4418,2003874,16376,"Sachsen,Kftm., "
4419,2003923,16455,"Sachsen,Kftm., "
4420,2003923,16454,"Sachsen,Kftm., "
4421,2003937,16486,"Braunschweig-Lüneburg, Kftm, "
4422,2003937,16487,"Braunschweig-Lüneburg, Kftm, "
4423,2003946,16503,"I, "
4424,2003954,16518,"Pommern, "
4425,2003954,16519,"Pommern, "
4426,2004054,16671,"Sachsen,Kftm., "
4427,2004054,16672,"Sachsen,Kftm., "
4428,2004056,16676,"Sachsen,Kftm., "
4429,2004056,16677,"Sachsen,Kftm., "
4430,2004064,16694,"Braunschweig-Lüneburg, Kftm, "
4431,2004064,16696,"Braunschweig-Lüneburg, Kftm, "
4432,2004126,16809,"Sachsen,Kftm., "
4433,2004126,16810,"Sachsen,Kftm., "
4434,2004129,16816,"Sachsen,Kftm., "
4435,2004129,16817,"Sachsen,Kftm., "
4436,2004152,16869,"Pommern, "
4437,2004152,16868,"Pommern, "
4438,2004181,16905,"Tirol,Gft., "
4439,2004202,16945,"S, "
4440,2004202,16946,"S, "
4441,2004226,16986,"Sachsen,Kftm., "
4442,2004226,16987,"Sachsen,Kftm., "
4443,2004272,17067,"Braunschweig-Lüneburg, Kftm, "
4444,2004304,17137,"Pommern, "
4445,2004304,17138,"Pommern, "
4446,2004319,17165,"Hessen-Kassel,Gft., "
4447,2004338,17204,"Sachsen,Kftm., "
4448,2004363,17240,"Sachsen,Kftm., "
4449,2004376,17267,"Trier,Kftm., "
4450,2004377,17269,"Hessen-Kassel,Gft., "
4451,2004391,17290,"Böhmen, Kgr, "
4452,2004391,17291,"Böhmen, Kgr, "
4453,2004421,17336,"Braunschweig-Lüneburg, Kftm, "
4454,2004421,17337,"Köln,Kftm., "
4455,2004432,17361,"Sachsen,Kftm., "
4456,2004432,17363,"Sachsen,Kftm., "
4457,2004468,17428,"Sachsen,Kftm., "
4458,2004470,17433,"Sachsen,Kftm., "
4459,2004470,17432,"Sachsen,Kftm., "
4460,2004493,17476,"Sachsen,Kftm., "
4461,2004519,17505,"Böhmen, Kgr, "
4462,2004519,17506,"Böhmen, Kgr, "
4463,2004556,17577,"Köln,Kftm., Braunschweig-Lüneburg, Kftm, "
4464,2004556,17578,"Braunschweig-Lüneburg, Kftm, "
4465,2004556,17576,"Köln,Kftm., "
4466,2004569,17605,"Sachsen,Kftm., "
4467,2004583,17631,"Pommern, "
4468,2004583,17630,"Pommern, "
4469,2004626,17693,"Sachsen,Kftm., "
4470,2004649,17719,"Paderborn,Hstft., Braunschweig-Lüneburg, Kftm, "
4471,2004649,17721,"Braunschweig-Lüneburg, Kftm, "
4472,2004649,17720,"Paderborn,Hstft., "
4473,2004654,17730,"Köln,Kftm., Braunschweig-Lüneburg, Kftm, "
4474,2004654,17732,"Braunschweig-Lüneburg, Kftm, "
4475,2004654,17731,"Köln,Kftm., "
4476,2004664,17756,"Schlesien,Hzm., "
