"ID","Coder","Ausgabe","Nummer","Seite"
2007734,EK,1760-05-28 00:00:00.000,43,6
2007735,EK,1760-05-28 00:00:00.000,43,9
2007736,EK,1760-05-28 00:00:00.000,43,9
2007737,EK,1760-05-31 00:00:00.000,44,1
2007738,EK,1760-05-31 00:00:00.000,44,2
2007739,EK,1760-05-31 00:00:00.000,44,2
2007740,EK,1760-05-31 00:00:00.000,44,2
2007741,EK,1760-05-31 00:00:00.000,44,2
2007742,EK,1760-05-31 00:00:00.000,44,2
2007743,EK,1760-05-31 00:00:00.000,44,2
2007744,EK,1760-05-31 00:00:00.000,44,3
2007745,EK,1760-05-31 00:00:00.000,44,3
2007746,EK,1760-05-31 00:00:00.000,44,3
2007747,EK,1760-05-31 00:00:00.000,44,3
2007748,EK,1760-05-31 00:00:00.000,44,3
2007749,EK,1760-05-31 00:00:00.000,44,3
2007750,EK,1760-05-31 00:00:00.000,44,3
2007751,EK,1760-05-31 00:00:00.000,44,3
2007752,EK,1760-05-31 00:00:00.000,44,3
2007753,EK,1760-05-31 00:00:00.000,44,3
2007754,EK,1760-05-31 00:00:00.000,44,4
2007755,EK,1760-05-31 00:00:00.000,44,4
2007756,EK,1760-05-31 00:00:00.000,44,4
2007757,EK,1760-05-31 00:00:00.000,44,4
2007758,EK,1760-05-31 00:00:00.000,44,4
2007759,EK,1760-05-31 00:00:00.000,44,4
2007760,EK,1760-05-31 00:00:00.000,44,5
2007761,EK,1760-05-31 00:00:00.000,44,5
2007762,EK,1760-05-31 00:00:00.000,44,5
2007763,EK,1760-05-31 00:00:00.000,44,5
2007764,EK,1760-05-31 00:00:00.000,44,5
2007765,EK,1760-05-31 00:00:00.000,44,6
2007766,EK,1760-05-31 00:00:00.000,44,9
2007767,EK,1760-06-04 00:00:00.000,45,1
2007768,EK,1760-06-04 00:00:00.000,45,2
2007769,EK,1760-06-04 00:00:00.000,45,2
2007770,EK,1760-06-04 00:00:00.000,45,2
2007771,EK,1760-06-04 00:00:00.000,45,2
2007772,EK,1760-06-04 00:00:00.000,45,2
2007773,EK,1760-06-04 00:00:00.000,45,2
2007774,EK,1760-06-04 00:00:00.000,45,3
2007775,EK,1760-06-04 00:00:00.000,45,3
2007776,EK,1760-06-04 00:00:00.000,45,3
2007777,EK,1760-06-04 00:00:00.000,45,3
2007778,EK,1760-06-04 00:00:00.000,45,3
2007779,EK,1760-06-04 00:00:00.000,45,3
2007780,EK,1760-06-04 00:00:00.000,45,3
2007781,EK,1760-06-04 00:00:00.000,45,3
2007782,EK,1760-06-04 00:00:00.000,45,3
2007783,EK,1760-06-04 00:00:00.000,45,3
2007784,EK,1760-06-04 00:00:00.000,45,4
2007785,EK,1760-06-04 00:00:00.000,45,4
2007786,EK,1760-06-04 00:00:00.000,45,4
2007787,EK,1760-06-04 00:00:00.000,45,4
2007788,EK,1760-06-04 00:00:00.000,45,4
2007789,EK,1760-06-04 00:00:00.000,45,4
2007790,EK,1760-06-04 00:00:00.000,45,4
2007791,EK,1760-06-04 00:00:00.000,45,4
2007792,EK,1760-06-04 00:00:00.000,45,5
2007793,EK,1760-06-04 00:00:00.000,45,5
2007794,EK,1760-06-04 00:00:00.000,45,9
2007795,EK,1760-06-04 00:00:00.000,45,9
2007796,EK,1760-06-04 00:00:00.000,45,11
2007797,EK,1760-06-04 00:00:00.000,45,11
2007798,EK,1760-06-04 00:00:00.000,45,11
2007799,EK,1760-06-04 00:00:00.000,45,11
2007800,EK,1760-06-04 00:00:00.000,45,12
2007801,BH,1759-05-05 00:00:00.000,36,1
2007802,BH,1759-05-05 00:00:00.000,36,1
2007803,BH,1759-05-05 00:00:00.000,36,1
2007804,BH,1759-05-05 00:00:00.000,36,2
2007805,BH,1759-05-05 00:00:00.000,36,2
2007806,BH,1759-05-05 00:00:00.000,36,2
2007807,BH,1759-05-05 00:00:00.000,36,2
2007808,BH,1759-05-05 00:00:00.000,36,2
2007809,BH,1759-05-05 00:00:00.000,36,2
2007810,BH,1759-05-05 00:00:00.000,36,2
2007811,BH,1759-05-05 00:00:00.000,36,3
2007812,BH,1759-05-05 00:00:00.000,36,3
2007813,BH,1759-05-05 00:00:00.000,36,3
2007814,BH,1759-05-05 00:00:00.000,36,3
2007815,BH,1759-05-05 00:00:00.000,36,3
2007816,BH,1759-05-05 00:00:00.000,36,4
2007817,BH,1759-05-05 00:00:00.000,36,4
2007818,BH,1759-05-05 00:00:00.000,36,4
2007819,BH,1759-05-05 00:00:00.000,36,4
2007820,BH,1759-05-05 00:00:00.000,36,4
2007821,BH,1759-05-05 00:00:00.000,36,4
2007822,BH,1759-05-05 00:00:00.000,36,4
2007823,BH,1759-05-05 00:00:00.000,36,5
2007824,BH,1759-05-05 00:00:00.000,36,5
2007825,BH,1759-05-05 00:00:00.000,36,5
2007826,BH,1759-05-05 00:00:00.000,36,5
2007827,BH,1759-05-05 00:00:00.000,36,5
2007828,BH,1759-05-05 00:00:00.000,36,5
2007829,BH,1759-05-05 00:00:00.000,36,5
2007830,BH,1759-05-05 00:00:00.000,36,5
2007831,BH,1759-05-05 00:00:00.000,36,5
2007832,BH,1759-05-05 00:00:00.000,36,9
2007833,BH,1759-05-05 00:00:00.000,36,9
2007834,BH,1759-05-05 00:00:00.000,36,13
2007835,BH,1759-05-05 00:00:00.000,36,13
2007836,BH,1759-05-05 00:00:00.000,36,14
2007837,BH,1759-05-05 00:00:00.000,36,14
2007838,HJH,1760-10-29 00:00:00.000,87,1
2007839,HJH,1760-10-29 00:00:00.000,87,1
2007840,HJH,1760-10-29 00:00:00.000,87,2
2007841,HJH,1760-10-29 00:00:00.000,87,2
2007842,HJH,1760-10-29 00:00:00.000,87,2
2007843,HJH,1760-10-29 00:00:00.000,87,4
2007844,HJH,1760-10-29 00:00:00.000,87,4
2007845,HJH,1760-10-29 00:00:00.000,87,4
2007846,HJH,1760-10-29 00:00:00.000,87,4
2007847,HJH,1760-10-29 00:00:00.000,87,4
2007848,HJH,1760-10-29 00:00:00.000,87,4
2007849,HJH,1760-10-29 00:00:00.000,87,5
2007850,HJH,1760-10-29 00:00:00.000,87,5
2007851,HJH,1760-10-29 00:00:00.000,87,6
2007852,HJH,1760-10-29 00:00:00.000,87,6
2007853,HJH,1760-10-29 00:00:00.000,87,9
2007854,HJH,1760-10-29 00:00:00.000,87,9
2007855,HJH,1760-10-29 00:00:00.000,87,9
2007856,HJH,1760-10-29 00:00:00.000,87,9
2007857,HJH,1760-10-29 00:00:00.000,87,13
2007858,HJH,1760-10-29 00:00:00.000,87,13
2007859,HJH,1760-10-29 00:00:00.000,87,13
2007860,HJH,1760-10-29 00:00:00.000,87,13
2007861,HJH,1760-10-29 00:00:00.000,87,13
2007862,HJH,1760-10-29 00:00:00.000,87,13
2007863,HJH,1760-10-29 00:00:00.000,87,14
2007864,HJH,1760-10-29 00:00:00.000,87,15
2007865,HJH,1760-10-29 00:00:00.000,87,15
2007866,HJH,1760-10-29 00:00:00.000,87,15
2007867,HJH,1760-10-29 00:00:00.000,87,15
2007868,HJH,1760-10-29 00:00:00.000,87,15
2007869,HJH,1760-10-29 00:00:00.000,87,15
2007870,HJH,1760-10-29 00:00:00.000,87,16
2007871,HJH,1760-11-01 00:00:00.000,88,1
2007872,HJH,1760-11-01 00:00:00.000,88,1
2007873,HJH,1760-11-01 00:00:00.000,88,1
2007874,HJH,1760-11-01 00:00:00.000,88,5
2007875,HJH,1760-11-01 00:00:00.000,88,5
2007876,HJH,1760-11-01 00:00:00.000,88,5
2007877,HJH,1760-11-01 00:00:00.000,88,5
2007878,HJH,1760-11-01 00:00:00.000,88,6
2007879,HJH,1760-11-01 00:00:00.000,88,9
2007880,HJH,1760-11-01 00:00:00.000,88,9
2007881,HJH,1760-11-01 00:00:00.000,88,9
2007882,HJH,1760-11-01 00:00:00.000,88,11
2007883,HJH,1760-11-01 00:00:00.000,88,11
2007884,HJH,1760-11-01 00:00:00.000,88,11
2007885,HJH,1760-11-01 00:00:00.000,88,11
2007886,HJH,1760-11-01 00:00:00.000,88,12
2007887,HJH,1760-11-01 00:00:00.000,88,12
2007888,HJH,1760-11-01 00:00:00.000,88,12
2007889,HJH,1760-11-05 00:00:00.000,89,1
2007890,HJH,1760-11-05 00:00:00.000,89,1
2007891,HJH,1760-11-05 00:00:00.000,89,1
2007892,HJH,1760-11-05 00:00:00.000,89,1
2007893,HJH,1760-11-05 00:00:00.000,89,1
2007894,HJH,1760-11-05 00:00:00.000,89,1
2007895,HJH,1760-11-05 00:00:00.000,89,1
2007896,HJH,1760-11-05 00:00:00.000,89,2
2007897,HJH,1760-11-05 00:00:00.000,89,2
2007898,HJH,1760-11-05 00:00:00.000,89,2
2007899,HJH,1760-11-05 00:00:00.000,89,2
2007900,HJH,1760-11-05 00:00:00.000,89,4
2007901,HJH,1760-11-05 00:00:00.000,89,4
2007902,HJH,1760-11-05 00:00:00.000,89,4
2007903,HJH,1760-11-05 00:00:00.000,89,4
2007904,HJH,1760-11-05 00:00:00.000,89,5
2007905,HJH,1760-11-05 00:00:00.000,89,5
2007906,HJH,1760-11-05 00:00:00.000,89,5
2007907,HJH,1760-11-05 00:00:00.000,89,5
2007908,HJH,1760-11-05 00:00:00.000,89,5
2007909,HJH,1760-11-05 00:00:00.000,89,9
2007910,HJH,1760-11-05 00:00:00.000,89,9
2007911,HJH,1760-11-05 00:00:00.000,89,9
2007912,HJH,1760-11-05 00:00:00.000,89,9
2007913,HJH,1760-11-05 00:00:00.000,89,11
2007914,HJH,1760-11-05 00:00:00.000,89,11
2007915,HJH,1760-11-05 00:00:00.000,89,11
2007916,HJH,1760-11-05 00:00:00.000,89,11
2007917,HJH,1760-11-05 00:00:00.000,89,11
2007918,HJH,1760-11-05 00:00:00.000,89,11
2007919,HJH,1760-11-05 00:00:00.000,89,12
2007920,HJH,1760-11-05 00:00:00.000,89,12
2007921,HJH,1760-11-05 00:00:00.000,89,12
2007922,HJH,1760-11-05 00:00:00.000,89,12
2007923,HJH,1760-11-05 00:00:00.000,89,13
2007924,HJH,1760-11-05 00:00:00.000,89,13
2007925,HJH,1760-11-05 00:00:00.000,89,13
2007926,HJH,1760-11-05 00:00:00.000,89,14
2007927,HJH,1760-11-05 00:00:00.000,89,14
2007928,HJH,1760-11-05 00:00:00.000,89,14
2007929,BH,1759-05-16 00:00:00.000,39,1
2007930,BH,1759-05-16 00:00:00.000,39,1
2007931,BH,1759-05-16 00:00:00.000,39,1
2007932,BH,1759-05-16 00:00:00.000,39,1
2007933,BH,1759-05-16 00:00:00.000,39,2
2007934,BH,1759-05-16 00:00:00.000,39,2
2007935,BH,1759-05-16 00:00:00.000,39,2
2007936,BH,1759-05-16 00:00:00.000,39,3
2007937,BH,1759-05-16 00:00:00.000,39,3
2007938,BH,1759-05-16 00:00:00.000,39,3
2007939,BH,1759-05-16 00:00:00.000,39,3
2007940,BH,1759-05-16 00:00:00.000,39,3
2007941,BH,1759-05-16 00:00:00.000,39,4
2007942,BH,1759-05-16 00:00:00.000,39,4
2007943,BH,1759-05-16 00:00:00.000,39,4
2007944,BH,1759-05-16 00:00:00.000,39,4
2007945,BH,1759-05-16 00:00:00.000,39,4
2007946,BH,1759-05-16 00:00:00.000,39,4
2007947,BH,1759-05-16 00:00:00.000,39,4
2007948,BH,1759-05-16 00:00:00.000,39,5
2007949,BH,1759-05-16 00:00:00.000,39,5
2007950,BH,1759-05-16 00:00:00.000,39,5
2007951,BH,1759-05-16 00:00:00.000,39,5
2007952,BH,1759-05-16 00:00:00.000,39,5
2007953,BH,1759-05-16 00:00:00.000,39,5
2007954,BH,1759-05-16 00:00:00.000,39,5
2007955,BH,1759-05-16 00:00:00.000,39,5
2007956,BH,1759-05-16 00:00:00.000,39,6
2007957,BH,1759-05-16 00:00:00.000,39,6
2007958,BH,1759-05-16 00:00:00.000,39,9
2007959,BH,1759-05-16 00:00:00.000,39,9
2007960,BH,1759-05-16 00:00:00.000,39,13
2007961,BH,1759-05-16 00:00:00.000,39,13
2007962,BH,1759-05-16 00:00:00.000,39,14
2007963,BH,1759-05-16 00:00:00.000,39,14
2007964,BH,1759-05-16 00:00:00.000,39,15
2007965,BH,1759-05-16 00:00:00.000,39,16
2007966,JB,1760-11-26 00:00:00.000,95,12
2007967,HJH,1760-12-20 00:00:00.000,102,1
2007968,HJH,1760-12-20 00:00:00.000,102,1
2007969,HJH,1760-12-20 00:00:00.000,102,1
2007970,HJH,1760-12-20 00:00:00.000,102,2
2007971,HJH,1760-12-20 00:00:00.000,102,3
2007972,HJH,1760-12-20 00:00:00.000,102,3
2007973,HJH,1760-12-20 00:00:00.000,102,3
2007974,HJH,1760-12-20 00:00:00.000,102,3
2007975,HJH,1760-12-20 00:00:00.000,102,3
2007976,HJH,1760-12-20 00:00:00.000,102,4
2007977,HJH,1760-12-20 00:00:00.000,102,4
2007978,HJH,1760-12-20 00:00:00.000,102,4
2007979,HJH,1760-12-20 00:00:00.000,102,4
2007980,HJH,1760-12-20 00:00:00.000,102,4
2007981,HJH,1760-12-20 00:00:00.000,102,4
2007982,HJH,1760-12-20 00:00:00.000,102,4
2007983,HJH,1760-12-20 00:00:00.000,102,4
2007984,HJH,1760-12-20 00:00:00.000,102,4
2007985,HJH,1760-12-20 00:00:00.000,102,4
2007986,HJH,1760-12-20 00:00:00.000,102,4
2007987,HJH,1760-12-20 00:00:00.000,102,5
2007988,HJH,1760-12-20 00:00:00.000,102,5
2007989,HJH,1760-12-20 00:00:00.000,102,5
2007990,HJH,1760-12-20 00:00:00.000,102,5
2007991,HJH,1760-12-20 00:00:00.000,102,5
2007992,HJH,1760-12-20 00:00:00.000,102,5
2007993,HJH,1760-12-20 00:00:00.000,102,5
2007994,HJH,1760-12-20 00:00:00.000,102,5
2007995,HJH,1760-12-20 00:00:00.000,102,5
2007996,HJH,1760-12-20 00:00:00.000,102,5
2007997,HJH,1760-12-20 00:00:00.000,102,5
2007998,HJH,1760-12-20 00:00:00.000,102,5
2007999,HJH,1760-12-20 00:00:00.000,102,5
2008000,HJH,1760-12-20 00:00:00.000,102,5
2008001,HJH,1760-12-20 00:00:00.000,102,6
2008002,HJH,1760-12-20 00:00:00.000,102,9
2008003,HJH,1760-12-20 00:00:00.000,102,9
2008004,HJH,1760-12-20 00:00:00.000,102,9
2008005,HJH,1760-12-20 00:00:00.000,102,9
2008006,HJH,1760-12-20 00:00:00.000,102,9
2008007,HJH,1760-12-20 00:00:00.000,102,9
2008008,HJH,1760-12-20 00:00:00.000,102,10
2008009,HJH,1760-12-24 00:00:00.000,103,1
2008010,HJH,1760-12-24 00:00:00.000,103,1
2008011,HJH,1760-12-24 00:00:00.000,103,1
2008012,HJH,1760-12-24 00:00:00.000,103,2
2008013,HJH,1760-12-24 00:00:00.000,103,2
2008014,HJH,1760-12-24 00:00:00.000,103,2
2008015,HJH,1760-12-24 00:00:00.000,103,2
2008016,HJH,1760-12-24 00:00:00.000,103,2
2008017,HJH,1760-12-24 00:00:00.000,103,2
2008018,HJH,1760-12-24 00:00:00.000,103,2
2008019,HJH,1760-12-24 00:00:00.000,103,2
2008020,HJH,1760-12-24 00:00:00.000,103,2
2008021,HJH,1760-12-24 00:00:00.000,103,3
2008022,HJH,1760-12-24 00:00:00.000,103,3
2008023,HJH,1760-12-24 00:00:00.000,103,3
2008024,HJH,1760-12-24 00:00:00.000,103,3
2008025,HJH,1760-12-24 00:00:00.000,103,3
2008026,HJH,1760-12-24 00:00:00.000,103,3
2008027,HJH,1760-12-24 00:00:00.000,103,3
2008028,HJH,1760-12-24 00:00:00.000,103,3
2008029,HJH,1760-12-24 00:00:00.000,103,4
2008030,HJH,1760-12-24 00:00:00.000,103,4
2008031,HJH,1760-12-24 00:00:00.000,103,4
2008032,HJH,1760-12-24 00:00:00.000,103,4
2008033,HJH,1760-12-24 00:00:00.000,103,4
2008034,HJH,1760-12-24 00:00:00.000,103,4
2008035,HJH,1760-12-24 00:00:00.000,103,4
2008036,HJH,1760-12-24 00:00:00.000,103,4
2008037,HJH,1760-12-24 00:00:00.000,103,4
2008038,HJH,1760-12-24 00:00:00.000,103,4
2008039,HJH,1760-12-24 00:00:00.000,103,4
2008040,HJH,1760-12-24 00:00:00.000,103,5
2008041,HJH,1760-12-24 00:00:00.000,103,5
2008042,HJH,1760-12-24 00:00:00.000,103,5
2008043,HJH,1760-12-24 00:00:00.000,103,5
2008044,HJH,1760-12-24 00:00:00.000,103,5
2008045,HJH,1760-12-24 00:00:00.000,103,5
2008046,HJH,1760-12-24 00:00:00.000,103,5
2008047,HJH,1760-12-24 00:00:00.000,103,6
2008048,HJH,1760-12-24 00:00:00.000,103,9
2008049,HJH,1760-12-24 00:00:00.000,103,9
2008050,HJH,1760-12-24 00:00:00.000,103,9
2008051,HJH,1760-12-24 00:00:00.000,103,9
2008052,HJH,1760-12-24 00:00:00.000,103,9
2008053,HJH,1760-12-24 00:00:00.000,103,9
2008054,HJH,1760-12-24 00:00:00.000,103,9
2008055,HJH,1760-12-24 00:00:00.000,103,9
2008056,HJH,1760-12-24 00:00:00.000,103,10
2008057,HJH,1760-12-24 00:00:00.000,103,10
2008058,MF,1759-05-19 00:00:00.000,40,1
2008059,MF,1759-05-19 00:00:00.000,40,1
2008060,MF,1759-05-19 00:00:00.000,40,1
2008061,MF,1759-05-19 00:00:00.000,40,1
2008062,MF,1759-05-19 00:00:00.000,40,2
2008063,MF,1759-05-19 00:00:00.000,40,2
2008064,MF,1759-05-19 00:00:00.000,40,2
2008065,MF,1759-05-19 00:00:00.000,40,2
2008066,MF,1759-05-19 00:00:00.000,40,2
2008067,MF,1759-05-19 00:00:00.000,40,2
2008068,MF,1759-05-19 00:00:00.000,40,2
2008069,MF,1759-05-19 00:00:00.000,40,2
2008070,MF,1759-05-19 00:00:00.000,40,3
2008071,MF,1759-05-19 00:00:00.000,40,3
2008072,MF,1759-05-19 00:00:00.000,40,3
2008073,MF,1759-05-19 00:00:00.000,40,3
2008074,MF,1759-05-19 00:00:00.000,40,3
2008075,MF,1759-05-19 00:00:00.000,40,4
2008076,MF,1759-05-19 00:00:00.000,40,4
2008077,MF,1759-05-19 00:00:00.000,40,4
2008078,MF,1759-05-19 00:00:00.000,40,4
2008079,MF,1759-05-19 00:00:00.000,40,4
2008080,MF,1759-05-19 00:00:00.000,40,4
2008081,MF,1759-05-19 00:00:00.000,40,4
2008082,MF,1759-05-19 00:00:00.000,40,5
2008083,MF,1759-05-19 00:00:00.000,40,5
2008084,MF,1759-05-19 00:00:00.000,40,5
2008085,MF,1759-05-19 00:00:00.000,40,5
2008086,MF,1759-05-19 00:00:00.000,40,5
2008087,MF,1759-05-19 00:00:00.000,40,5
2008088,MF,1759-05-19 00:00:00.000,40,5
2008089,MF,1759-05-19 00:00:00.000,40,6
2008090,MF,1759-05-19 00:00:00.000,40,6
2008091,MF,1759-05-19 00:00:00.000,40,6
2008092,MF,1759-05-19 00:00:00.000,40,6
2008093,MF,1759-05-19 00:00:00.000,40,6
2008094,MF,1759-05-19 00:00:00.000,40,9
2008095,MF,1759-05-19 00:00:00.000,40,9
2008096,MF,1759-05-19 00:00:00.000,40,9
2008097,MF,1759-05-19 00:00:00.000,40,9
2008098,MF,1759-05-19 00:00:00.000,40,9
2008099,MF,1759-05-19 00:00:00.000,40,10
2008100,MF,1759-05-19 00:00:00.000,40,10
2008101,MF,1759-05-19 00:00:00.000,40,10
2008102,MF,1759-05-19 00:00:00.000,40,10
2008103,MF,1759-05-19 00:00:00.000,40,10
2008104,MF,1759-05-19 00:00:00.000,40,13
2008105,MF,1759-05-19 00:00:00.000,40,13
2008106,MF,1759-05-19 00:00:00.000,40,14
2008107,JB,1760-11-29 00:00:00.000,96,1
2008108,JB,1760-11-29 00:00:00.000,96,1
2008109,JB,1760-11-29 00:00:00.000,96,1
2008110,JB,1760-11-29 00:00:00.000,96,1
2008111,JB,1760-11-29 00:00:00.000,96,2
2008112,JB,1760-11-29 00:00:00.000,96,2
2008113,JB,1760-11-29 00:00:00.000,96,2
2008114,JB,1760-11-29 00:00:00.000,96,2
2008115,JB,1760-11-29 00:00:00.000,96,2
2008116,JB,1760-11-29 00:00:00.000,96,2
2008117,JB,1760-11-29 00:00:00.000,96,2
2008118,JB,1760-11-29 00:00:00.000,96,2
2008119,JB,1760-11-29 00:00:00.000,96,2
2008120,JB,1760-11-29 00:00:00.000,96,3
2008121,JB,1760-11-29 00:00:00.000,96,3
2008122,JB,1760-11-29 00:00:00.000,96,3
2008123,JB,1760-11-29 00:00:00.000,96,3
2008124,JB,1760-11-29 00:00:00.000,96,3
2008125,JB,1760-11-29 00:00:00.000,96,3
2008126,JB,1760-11-29 00:00:00.000,96,3
2008127,JB,1760-11-29 00:00:00.000,96,3
2008128,JB,1760-11-29 00:00:00.000,96,4
2008129,JB,1760-11-29 00:00:00.000,96,4
2008130,JB,1760-11-29 00:00:00.000,96,4
2008131,JB,1760-11-29 00:00:00.000,96,4
2008132,JB,1760-11-29 00:00:00.000,96,4
2008133,JB,1760-11-29 00:00:00.000,96,4
2008134,JB,1760-11-29 00:00:00.000,96,5
2008135,JB,1760-11-29 00:00:00.000,96,5
2008136,JB,1760-11-29 00:00:00.000,96,5
2008137,JB,1760-11-29 00:00:00.000,96,9
2008138,JB,1760-11-29 00:00:00.000,96,9
2008139,JB,1760-11-29 00:00:00.000,96,9
2008140,JB,1760-11-29 00:00:00.000,96,9
2008141,JB,1760-11-29 00:00:00.000,96,9
2008142,JB,1760-11-29 00:00:00.000,96,11
2008143,HJH,1760-12-27 00:00:00.000,104,1
2008144,HJH,1760-12-27 00:00:00.000,104,2
2008145,HJH,1760-12-27 00:00:00.000,104,2
2008146,HJH,1760-12-27 00:00:00.000,104,2
2008147,HJH,1760-12-27 00:00:00.000,104,2
2008148,HJH,1760-12-27 00:00:00.000,104,2
2008149,HJH,1760-12-27 00:00:00.000,104,2
2008150,HJH,1760-12-27 00:00:00.000,104,2
2008151,HJH,1760-12-27 00:00:00.000,104,3
2008152,HJH,1760-12-27 00:00:00.000,104,3
2008153,HJH,1760-12-27 00:00:00.000,104,3
2008154,HJH,1760-12-27 00:00:00.000,104,4
2008155,HJH,1760-12-27 00:00:00.000,104,4
2008156,HJH,1760-12-27 00:00:00.000,104,4
2008157,HJH,1760-12-27 00:00:00.000,104,4
2008158,HJH,1760-12-27 00:00:00.000,104,4
2008159,HJH,1760-12-27 00:00:00.000,104,5
2008160,HJH,1760-12-27 00:00:00.000,104,5
2008161,HJH,1760-12-27 00:00:00.000,104,5
2008162,HJH,1760-12-27 00:00:00.000,104,5
2008163,HJH,1760-12-27 00:00:00.000,104,5
2008164,HJH,1760-12-27 00:00:00.000,104,9
2008165,HJH,1760-12-31 00:00:00.000,105,1
2008166,HJH,1760-12-31 00:00:00.000,105,1
2008167,HJH,1760-12-31 00:00:00.000,105,1
2008168,HJH,1760-12-31 00:00:00.000,105,1
2008169,HJH,1760-12-31 00:00:00.000,105,1
2008170,HJH,1760-12-31 00:00:00.000,105,1
2008171,HJH,1760-12-31 00:00:00.000,105,1
2008172,HJH,1760-12-31 00:00:00.000,105,2
2008173,HJH,1760-12-31 00:00:00.000,105,2
2008174,HJH,1760-12-31 00:00:00.000,105,2
2008175,HJH,1760-12-31 00:00:00.000,105,2
2008176,HJH,1760-12-31 00:00:00.000,105,2
2008177,HJH,1760-12-31 00:00:00.000,105,2
2008178,HJH,1760-12-31 00:00:00.000,105,2
2008179,HJH,1760-12-31 00:00:00.000,105,3
2008180,HJH,1760-12-31 00:00:00.000,105,3
2008181,HJH,1760-12-31 00:00:00.000,105,3
2008182,HJH,1760-12-31 00:00:00.000,105,3
2008183,HJH,1760-12-31 00:00:00.000,105,3
2008184,HJH,1760-12-31 00:00:00.000,105,3
2008185,HJH,1760-12-31 00:00:00.000,105,3
2008186,HJH,1760-12-31 00:00:00.000,105,3
2008187,HJH,1760-12-31 00:00:00.000,105,3
2008188,HJH,1760-12-31 00:00:00.000,105,3
2008189,HJH,1760-12-31 00:00:00.000,105,3
2008190,HJH,1760-12-31 00:00:00.000,105,3
2008191,HJH,1760-12-31 00:00:00.000,105,4
2008192,HJH,1760-12-31 00:00:00.000,105,4
2008193,HJH,1760-12-31 00:00:00.000,105,4
2008194,HJH,1760-12-31 00:00:00.000,105,4
2008195,HJH,1760-12-31 00:00:00.000,105,4
2008196,HJH,1760-12-31 00:00:00.000,105,4
2008197,HJH,1760-12-31 00:00:00.000,105,4
2008198,HJH,1760-12-31 00:00:00.000,105,4
2008199,HJH,1760-12-31 00:00:00.000,105,4
2008200,HJH,1760-12-31 00:00:00.000,105,4
2008201,HJH,1760-12-31 00:00:00.000,105,5
2008203,HJH,1760-12-31 00:00:00.000,105,5
2008204,HJH,1760-12-31 00:00:00.000,105,5
2008205,HJH,1760-12-31 00:00:00.000,105,5
2008206,HJH,1760-12-31 00:00:00.000,105,5
2008207,HJH,1760-12-31 00:00:00.000,105,5
2008208,HJH,1760-12-31 00:00:00.000,105,5
2008209,HJH,1760-12-31 00:00:00.000,105,5
2008210,HJH,1760-12-31 00:00:00.000,105,5
2008211,HJH,1760-12-31 00:00:00.000,105,9
2008212,HJH,1760-12-31 00:00:00.000,105,9
2008213,HJH,1760-12-31 00:00:00.000,105,9
2008214,HJH,1760-12-31 00:00:00.000,105,9
2008215,HJH,1760-12-31 00:00:00.000,105,9
2008216,HJH,1760-12-31 00:00:00.000,105,9
2008217,HJH,1760-12-31 00:00:00.000,105,9
2008218,HJH,1760-12-31 00:00:00.000,105,9
2008219,HJH,1760-12-31 00:00:00.000,105,9
2008220,HJH,1760-12-31 00:00:00.000,105,9
2008221,MF,1760-01-02 00:00:00.000,1,1
2008222,MF,1760-01-02 00:00:00.000,1,1
2008223,MF,1760-01-02 00:00:00.000,1,2
2008224,MF,1760-01-02 00:00:00.000,1,2
2008225,MF,1760-01-02 00:00:00.000,1,2
2008226,MF,1760-01-02 00:00:00.000,1,2
2008227,MF,1760-01-02 00:00:00.000,1,2
2008228,MF,1760-01-02 00:00:00.000,1,2
2008229,MF,1760-01-02 00:00:00.000,1,2
2008230,MF,1760-01-02 00:00:00.000,1,2
2008231,MF,1760-01-02 00:00:00.000,1,2
2008232,MF,1760-01-02 00:00:00.000,1,2
2008233,MF,1760-01-02 00:00:00.000,1,2
2008234,MF,1760-01-02 00:00:00.000,1,2
2008235,MF,1760-01-02 00:00:00.000,1,3
2008236,MF,1760-01-02 00:00:00.000,1,3
2008237,MF,1760-01-02 00:00:00.000,1,3
2008238,MF,1760-01-02 00:00:00.000,1,3
2008239,MF,1760-01-02 00:00:00.000,1,3
2008240,MF,1760-01-02 00:00:00.000,1,3
2008241,MF,1760-01-02 00:00:00.000,1,4
2008242,MF,1760-01-02 00:00:00.000,1,4
2008243,MF,1760-01-02 00:00:00.000,1,4
2008244,MF,1760-01-02 00:00:00.000,1,4
2008245,MF,1760-01-02 00:00:00.000,1,4
2008246,MF,1760-01-02 00:00:00.000,1,4
2008247,MF,1760-01-02 00:00:00.000,1,4
2008248,MF,1760-01-02 00:00:00.000,1,5
2008249,MF,1760-01-02 00:00:00.000,1,5
2008250,MF,1760-01-02 00:00:00.000,1,5
2008251,MF,1760-01-02 00:00:00.000,1,5
2008252,MF,1760-01-02 00:00:00.000,1,5
2008253,MF,1760-01-02 00:00:00.000,1,5
2008254,MF,1760-01-02 00:00:00.000,1,6
2008255,MF,1760-01-02 00:00:00.000,1,6
2008256,MF,1760-01-02 00:00:00.000,1,6
2008257,MF,1760-01-02 00:00:00.000,1,6
2008258,MF,1760-01-02 00:00:00.000,1,6
2008259,MF,1760-01-02 00:00:00.000,1,6
2008260,MF,1760-01-02 00:00:00.000,1,6
2008261,MF,1760-01-02 00:00:00.000,1,6
